message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,789038])";"30";"turtlesim3.sim";"1726483847.123347884";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,789038])";"30";"turtlesim2.sim";"1726483847.116555778";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,789038])";"30";"turtlesim1.sim";"1726483847.111536508";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,799105])";"30";"turtlesim3.sim";"1726483847.107719047";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,799105])";"30";"turtlesim2.sim";"1726483847.099925370";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,799105])";"30";"turtlesim1.sim";"1726483847.094850047";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,809171])";"30";"turtlesim3.sim";"1726483847.092089291";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,809171])";"30";"turtlesim2.sim";"1726483847.084310619";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,809171])";"30";"turtlesim1.sim";"1726483847.079044654";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,819237])";"30";"turtlesim3.sim";"1726483847.075287760";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,819237])";"30";"turtlesim2.sim";"1726483847.068549726";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,819237])";"30";"turtlesim1.sim";"1726483847.063441965";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,829303])";"30";"turtlesim3.sim";"1726483847.059704752";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,829303])";"30";"turtlesim2.sim";"1726483847.051886171";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,829303])";"30";"turtlesim1.sim";"1726483847.047607737";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,839369])";"30";"turtlesim3.sim";"1726483847.044021227";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,839369])";"30";"turtlesim2.sim";"1726483847.036241839";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,839369])";"30";"turtlesim1.sim";"1726483847.031006892";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,849435])";"30";"turtlesim3.sim";"1726483847.027299970";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,849435])";"30";"turtlesim2.sim";"1726483847.020615432";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,849435])";"30";"turtlesim1.sim";"1726483847.015346968";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,859501])";"30";"turtlesim3.sim";"1726483847.011613629";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,859501])";"30";"turtlesim2.sim";"1726483847.003987699";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,859501])";"30";"turtlesim1.sim";"1726483846.998656432";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,869567])";"30";"turtlesim3.sim";"1726483846.995990941";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,869567])";"30";"turtlesim2.sim";"1726483846.988265047";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,869567])";"30";"turtlesim1.sim";"1726483846.983046898";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,879634])";"30";"turtlesim3.sim";"1726483846.979348733";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,879634])";"30";"turtlesim2.sim";"1726483846.972560696";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,879634])";"30";"turtlesim1.sim";"1726483846.967394598";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,889700])";"30";"turtlesim3.sim";"1726483846.963710033";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,889700])";"30";"turtlesim2.sim";"1726483846.955886157";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,889700])";"30";"turtlesim1.sim";"1726483846.950737267";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,899766])";"30";"turtlesim3.sim";"1726483846.948128785";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,899766])";"30";"turtlesim2.sim";"1726483846.940237723";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,899766])";"30";"turtlesim1.sim";"1726483846.935154989";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,909832])";"30";"turtlesim3.sim";"1726483846.931541853";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,909832])";"30";"turtlesim2.sim";"1726483846.924485995";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,909832])";"30";"turtlesim1.sim";"1726483846.919529511";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,919898])";"30";"turtlesim3.sim";"1726483846.915739361";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,919898])";"30";"turtlesim2.sim";"1726483846.907879898";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,919898])";"30";"turtlesim1.sim";"1726483846.902880480";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,929964])";"30";"turtlesim3.sim";"1726483846.900112478";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,929964])";"30";"turtlesim2.sim";"1726483846.892197620";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,929964])";"30";"turtlesim1.sim";"1726483846.887210751";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,940030])";"30";"turtlesim3.sim";"1726483846.883521682";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,940030])";"30";"turtlesim2.sim";"1726483846.876464156";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,940030])";"30";"turtlesim1.sim";"1726483846.871553407";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,950097])";"30";"turtlesim3.sim";"1726483846.867862174";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,950097])";"30";"turtlesim2.sim";"1726483846.859799357";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,950097])";"30";"turtlesim1.sim";"1726483846.855624744";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,960163])";"30";"turtlesim3.sim";"1726483846.851237947";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,960163])";"30";"turtlesim2.sim";"1726483846.844200369";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,960163])";"30";"turtlesim1.sim";"1726483846.838934216";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,970229])";"30";"turtlesim3.sim";"1726483846.835539596";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,970229])";"30";"turtlesim2.sim";"1726483846.828562130";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,970229])";"30";"turtlesim1.sim";"1726483846.823324580";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,980295])";"30";"turtlesim3.sim";"1726483846.819854387";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,980295])";"30";"turtlesim2.sim";"1726483846.811804462";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,980295])";"30";"turtlesim1.sim";"1726483846.806679108";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,990361])";"30";"turtlesim3.sim";"1726483846.804172200";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,990361])";"30";"turtlesim2.sim";"1726483846.796197705";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=1,990361])";"30";"turtlesim1.sim";"1726483846.791068188";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,000427])";"30";"turtlesim3.sim";"1726483846.787526645";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,000427])";"30";"turtlesim2.sim";"1726483846.780612933";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,000427])";"30";"turtlesim1.sim";"1726483846.775477602";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,010493])";"30";"turtlesim3.sim";"1726483846.771880313";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,010493])";"30";"turtlesim2.sim";"1726483846.763869354";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,010493])";"30";"turtlesim1.sim";"1726483846.758850105";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,020559])";"30";"turtlesim3.sim";"1726483846.756225465";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,020559])";"30";"turtlesim2.sim";"1726483846.748232394";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,020559])";"30";"turtlesim1.sim";"1726483846.743157027";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,030626])";"30";"turtlesim3.sim";"1726483846.739411737";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,030626])";"30";"turtlesim2.sim";"1726483846.732495653";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,030626])";"30";"turtlesim1.sim";"1726483846.727565333";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,040692])";"30";"turtlesim3.sim";"1726483846.723695026";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,040692])";"30";"turtlesim2.sim";"1726483846.716656101";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,040692])";"30";"turtlesim1.sim";"1726483846.710958226";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,050758])";"30";"turtlesim3.sim";"1726483846.707814036";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,050758])";"30";"turtlesim2.sim";"1726483846.700045537";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,050758])";"30";"turtlesim1.sim";"1726483846.695279937";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,060824])";"30";"turtlesim3.sim";"1726483846.691244259";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,060824])";"30";"turtlesim2.sim";"1726483846.684449779";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,060824])";"30";"turtlesim1.sim";"1726483846.679647563";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,070890])";"30";"turtlesim3.sim";"1726483846.675663216";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,070890])";"30";"turtlesim2.sim";"1726483846.667822053";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,070890])";"30";"turtlesim1.sim";"1726483846.663035784";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,080956])";"30";"turtlesim3.sim";"1726483846.659909622";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,080956])";"30";"turtlesim2.sim";"1726483846.652057048";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,080956])";"30";"turtlesim1.sim";"1726483846.647535015";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,091022])";"30";"turtlesim3.sim";"1726483846.643318376";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,091022])";"30";"turtlesim2.sim";"1726483846.636468169";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,091022])";"30";"turtlesim1.sim";"1726483846.630937648";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,101088])";"30";"turtlesim3.sim";"1726483846.627804868";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,101088])";"30";"turtlesim2.sim";"1726483846.619901036";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,101088])";"30";"turtlesim1.sim";"1726483846.615352069";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,111155])";"30";"turtlesim3.sim";"1726483846.612182843";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,111155])";"30";"turtlesim2.sim";"1726483846.604308975";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,111155])";"30";"turtlesim1.sim";"1726483846.598685712";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,121221])";"30";"turtlesim3.sim";"1726483846.595596321";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,121221])";"30";"turtlesim2.sim";"1726483846.587754473";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,121221])";"30";"turtlesim1.sim";"1726483846.583045501";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,131287])";"30";"turtlesim3.sim";"1726483846.579998350";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,131287])";"30";"turtlesim2.sim";"1726483846.572173389";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,131287])";"30";"turtlesim1.sim";"1726483846.567418323";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,141353])";"30";"turtlesim3.sim";"1726483846.563456732";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,141353])";"30";"turtlesim2.sim";"1726483846.556546134";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,141353])";"30";"turtlesim1.sim";"1726483846.550766618";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,151419])";"30";"turtlesim3.sim";"1726483846.547783026";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,151419])";"30";"turtlesim2.sim";"1726483846.539908887";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,151419])";"30";"turtlesim1.sim";"1726483846.535190319";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,161485])";"30";"turtlesim3.sim";"1726483846.532197180";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,161485])";"30";"turtlesim2.sim";"1726483846.524315871";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,161485])";"30";"turtlesim1.sim";"1726483846.519468340";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,171551])";"30";"turtlesim3.sim";"1726483846.515597527";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,171551])";"30";"turtlesim2.sim";"1726483846.508649328";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,171551])";"30";"turtlesim1.sim";"1726483846.502920523";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,181617])";"30";"turtlesim3.sim";"1726483846.499882285";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,181617])";"30";"turtlesim2.sim";"1726483846.492066855";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,181617])";"30";"turtlesim1.sim";"1726483846.487278133";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,191684])";"30";"turtlesim3.sim";"1726483846.484094978";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,191684])";"30";"turtlesim2.sim";"1726483846.476521159";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,191684])";"30";"turtlesim1.sim";"1726483846.470681192";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,201750])";"30";"turtlesim3.sim";"1726483846.467541038";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,201750])";"30";"turtlesim2.sim";"1726483846.459927238";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,201750])";"30";"turtlesim1.sim";"1726483846.455045606";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,211816])";"30";"turtlesim3.sim";"1726483846.451994547";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,211816])";"30";"turtlesim2.sim";"1726483846.444344222";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,211816])";"30";"turtlesim1.sim";"1726483846.439497215";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,221882])";"30";"turtlesim3.sim";"1726483846.435422842";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,221882])";"30";"turtlesim2.sim";"1726483846.427730445";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
